Time, Trial Number, Study Part, Sample, Illusion Sample, Sole A, Sole B, Sole C, Sole D, Sole E, Sole F, No Touch
3.920429,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.931535,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.94319,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.95382,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.965029,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.983661,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.986692,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
3.998357,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.009455,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.020337,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.031548,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.042521,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.053689,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.064756,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.079103,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.087871,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.098144,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.109291,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.120424,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.139028,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.142429,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.154096,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.164917,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.176027,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.186987,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.198217,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.209271,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.221053,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.231649,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.242596,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.253649,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.265067,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.276023,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.294306,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.297583,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.309297,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.320407,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.33152,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.342535,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.353676,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.365974,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.375602,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.387028,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.398134,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.409577,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.420148,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.431489,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
4.450036,1,ScalingUp,1.08,False,0,0,0,0,0,0,0
